"CHTR.Open","CHTR.High","CHTR.Low","CHTR.Close","CHTR.Volume","CHTR.Adjusted","Date"
433.420013427734,445.399993896484,432.170013427734,444.480010986328,796700,444.480010986328,2023-09-28
446.600006103516,447.420013427734,437.049987792969,439.820007324219,921400,439.820007324219,2023-09-29
440.130004882812,446.029998779297,435,438.5,976300,438.5,2023-10-02
435.260009765625,440.410003662109,430.399993896484,432.170013427734,865600,432.170013427734,2023-10-03
432.519989013672,436.700012207031,429.119995117188,432.839996337891,783800,432.839996337891,2023-10-04
433.290008544922,434.579986572266,428.339996337891,431.779998779297,678600,431.779998779297,2023-10-05
428.690002441406,435.649993896484,425.429992675781,431.160003662109,1453900,431.160003662109,2023-10-06
429.170013427734,444.190002441406,429.170013427734,442.420013427734,623100,442.420013427734,2023-10-09
441.600006103516,445.679992675781,438.630004882812,444.720001220703,727100,444.720001220703,2023-10-10
446.190002441406,450.100006103516,444.649993896484,449.820007324219,650600,449.820007324219,2023-10-11
450.869995117188,451.910003662109,445.380004882812,447.679992675781,706300,447.679992675781,2023-10-12
449.760009765625,451.899993896484,445.339996337891,449.269989013672,752600,449.269989013672,2023-10-13
454.730010986328,458.299987792969,453.929992675781,454.450012207031,686400,454.450012207031,2023-10-16
452.529998779297,457.720001220703,447.950012207031,452.679992675781,1058700,452.679992675781,2023-10-17
453.299987792969,454.869995117188,448.019989013672,448.320007324219,557300,448.320007324219,2023-10-18
449.690002441406,449.690002441406,435.820007324219,435.869995117188,808500,435.869995117188,2023-10-19
436.989990234375,439.109985351562,429.109985351562,429.649993896484,997300,429.649993896484,2023-10-20
431.109985351562,435.5,421.480010986328,430.269989013672,785500,430.269989013672,2023-10-23
431.899993896484,435.019989013672,428.619995117188,431.179992675781,875100,431.179992675781,2023-10-24
426.649993896484,430.570007324219,420.899993896484,423.730010986328,994700,423.730010986328,2023-10-25
404.709991455078,416.600006103516,397.730010986328,411.709991455078,1622600,411.709991455078,2023-10-26
373.010009765625,395.540008544922,369.070007324219,372,3721200,372,2023-10-27
370.359985351562,394.600006103516,370.359985351562,389.799987792969,2161000,389.799987792969,2023-10-30
391.279998779297,405.470001220703,390.339996337891,402.799987792969,1456200,402.799987792969,2023-10-31
402.850006103516,411.730010986328,400.920013427734,406.510009765625,1059200,406.510009765625,2023-11-01
410.829986572266,414.579986572266,407.920013427734,412.619995117188,853500,412.619995117188,2023-11-02
416.600006103516,424.869995117188,415.100006103516,420.109985351562,809000,420.109985351562,2023-11-03
422.369995117188,422.929992675781,413.100006103516,415.700012207031,783500,415.700012207031,2023-11-06
415.160003662109,416.859985351562,412.369995117188,412.980010986328,688400,412.980010986328,2023-11-07
413.260009765625,416.809997558594,410.350006103516,413.480010986328,1251000,413.480010986328,2023-11-08
415.470001220703,415.700012207031,403.730010986328,404.459991455078,703900,404.459991455078,2023-11-09
406.260009765625,409.859985351562,401.970001220703,409.809997558594,842400,409.809997558594,2023-11-10
407.820007324219,409.480010986328,403.850006103516,406.410003662109,558100,406.410003662109,2023-11-13
416.929992675781,420.899993896484,411.829986572266,414.839996337891,893000,414.839996337891,2023-11-14
414.829986572266,419.059997558594,413.279998779297,417.600006103516,621100,417.600006103516,2023-11-15
420.329986572266,421.160003662109,408.790008544922,412.850006103516,747400,412.850006103516,2023-11-16
413.899993896484,417.299987792969,406.369995117188,407.700012207031,1033000,407.700012207031,2023-11-17
407.279998779297,413.75,403,413.059997558594,1187200,413.059997558594,2023-11-20
410.799987792969,410.799987792969,395.329986572266,402.459991455078,1087800,402.459991455078,2023-11-21
404.440002441406,410,403.049987792969,405.279998779297,719800,405.279998779297,2023-11-22
406.239990234375,407.459991455078,405.220001220703,405.920013427734,242700,405.920013427734,2023-11-24
404.010009765625,405.029998779297,396.170013427734,396.839996337891,1162600,396.839996337891,2023-11-27
394.739990234375,404.700012207031,392.950012207031,401.290008544922,950700,401.290008544922,2023-11-28
403.829986572266,404.239990234375,395.970001220703,398.899993896484,566800,398.899993896484,2023-11-29
399.239990234375,400.769989013672,394.170013427734,400.130004882812,1096900,400.130004882812,2023-11-30
400.130004882812,403.299987792969,396.160003662109,401.869995117188,920800,401.869995117188,2023-12-01
400.649993896484,407.769989013672,397.109985351562,399.140014648438,907500,399.140014648438,2023-12-04
397.399993896484,397.399993896484,359.019989013672,364.399993896484,3513500,364.399993896484,2023-12-05
365.5,372,360.010009765625,361.980010986328,1385000,361.980010986328,2023-12-06
361.779998779297,372,358.480010986328,368.660003662109,1136000,368.660003662109,2023-12-07
364.049987792969,370.839996337891,363.470001220703,367.549987792969,870600,367.549987792969,2023-12-08
372.589996337891,379.989990234375,370.910003662109,374.630004882812,1185300,374.630004882812,2023-12-11
375.709991455078,378.290008544922,366.619995117188,367.059997558594,968800,367.059997558594,2023-12-12
367.100006103516,381.160003662109,364.399993896484,379.350006103516,1171700,379.350006103516,2023-12-13
385.079986572266,395.019989013672,380.820007324219,383.910003662109,1202800,383.910003662109,2023-12-14
385.75,387.320007324219,375.609985351562,379.929992675781,2262400,379.929992675781,2023-12-15
381.579986572266,384.769989013672,379.470001220703,383.890014648438,930400,383.890014648438,2023-12-18
384.130004882812,387.25,382.660003662109,386.359985351562,836300,386.359985351562,2023-12-19
386.910003662109,391.279998779297,381,381.220001220703,700100,381.220001220703,2023-12-20
383.720001220703,386.880004882812,381.989990234375,383.510009765625,664500,383.510009765625,2023-12-21
383.079986572266,387.459991455078,378.529998779297,382.089996337891,424600,382.089996337891,2023-12-22
381.559997558594,391.269989013672,379.440002441406,389.5,590200,389.5,2023-12-26
389.5,393.209991455078,386.130004882812,391.540008544922,575200,391.540008544922,2023-12-27
392.660003662109,400.070007324219,391.820007324219,392.390014648438,430700,392.390014648438,2023-12-28
390.720001220703,393.989990234375,387.470001220703,388.679992675781,746000,388.679992675781,2023-12-29
386.839996337891,393.5,385.059997558594,391.510009765625,948100,391.510009765625,2024-01-02
391.660003662109,392.820007324219,384.929992675781,386.670013427734,771800,386.670013427734,2024-01-03
385.579986572266,386.040008544922,372.470001220703,375.75,1296300,375.75,2024-01-04
375.040008544922,380.709991455078,372.040008544922,372.200012207031,998300,372.200012207031,2024-01-05
372.839996337891,379.170013427734,370.179992675781,378.869995117188,962200,378.869995117188,2024-01-08
373.880004882812,374.970001220703,364.100006103516,368.609985351562,1592200,368.609985351562,2024-01-09
367.929992675781,370.309997558594,364.989990234375,367,957700,367,2024-01-10
368.239990234375,368.239990234375,361.5,367.619995117188,910000,367.619995117188,2024-01-11
369.089996337891,369.579986572266,364.190002441406,364.899993896484,988900,364.899993896484,2024-01-12
362.670013427734,368.549987792969,357.410003662109,368.339996337891,869600,368.339996337891,2024-01-16
362.450012207031,367.390014648438,358.070007324219,359.239990234375,936900,359.239990234375,2024-01-17
358.579986572266,367.480010986328,358.579986572266,364.549987792969,1032700,364.549987792969,2024-01-18
364.179992675781,372.209991455078,360.880004882812,371.100006103516,1043500,371.100006103516,2024-01-19
371.100006103516,377.799987792969,370.350006103516,373.149993896484,1016000,373.149993896484,2024-01-22
377.5,381.570007324219,372.959991455078,378.640014648438,1020700,378.640014648438,2024-01-23
382.390014648438,383.989990234375,367.75,371.390014648438,2227200,371.390014648438,2024-01-24
371.079986572266,371.959991455078,360.820007324219,369.070007324219,2066600,369.070007324219,2024-01-25
371.679992675781,380.190002441406,370.559997558594,377.070007324219,1041100,377.070007324219,2024-01-26
374.970001220703,381.200012207031,370.769989013672,380.829986572266,1154300,380.829986572266,2024-01-29
377.540008544922,380.390014648438,376.820007324219,376.980010986328,870200,376.980010986328,2024-01-30
378.609985351562,379.369995117188,369.950012207031,370.709991455078,1334400,370.709991455078,2024-01-31
376.149993896484,383.309997558594,372,382.339996337891,2349800,382.339996337891,2024-02-01
344.989990234375,345.010009765625,316.529998779297,319.209991455078,4973200,319.209991455078,2024-02-02
316.109985351562,317.380004882812,303.309997558594,303.649993896484,2920900,303.649993896484,2024-02-05
303.140014648438,303.929992675781,288.839996337891,290.279998779297,4085600,290.279998779297,2024-02-06
290,290.309997558594,282.540008544922,283.670013427734,4253500,283.670013427734,2024-02-07
287.640014648438,288.309997558594,279.640014648438,282.600006103516,2778200,282.600006103516,2024-02-08
286.450012207031,293.399993896484,285.010009765625,291.149993896484,2083500,291.149993896484,2024-02-09
289.850006103516,302.029998779297,289.850006103516,297.910003662109,2054900,297.910003662109,2024-02-12
291.549987792969,295.299987792969,290.600006103516,292.649993896484,2610500,292.649993896484,2024-02-13
294.230010986328,294.790008544922,286.540008544922,287.279998779297,1258300,287.279998779297,2024-02-14
288,296.709991455078,287.910003662109,294.140014648438,1276200,294.140014648438,2024-02-15
295.399993896484,295.399993896484,291.010009765625,293,2053100,293,2024-02-16
291.709991455078,297.510009765625,289.119995117188,295.130004882812,2029500,295.130004882812,2024-02-20
294.420013427734,294.799987792969,286.880004882812,287.299987792969,1236800,287.299987792969,2024-02-21
287.859985351562,297.279998779297,284.929992675781,297,2380900,297,2024-02-22
295.130004882812,302,294.149993896484,299.420013427734,1475100,299.420013427734,2024-02-23
298.649993896484,306.769989013672,288.130004882812,292.640014648438,4509000,292.640014648438,2024-02-26
295.459991455078,296.410003662109,288.910003662109,290,1496700,290,2024-02-27
287.220001220703,290.459991455078,286.959991455078,288.339996337891,1147100,288.339996337891,2024-02-28
291.989990234375,294.070007324219,291.329986572266,293.929992675781,1741100,293.929992675781,2024-02-29
290.920013427734,296.329986572266,289.820007324219,293.160003662109,1376600,293.160003662109,2024-03-01
292.029998779297,292.329986572266,276.690002441406,279.059997558594,1743600,279.059997558594,2024-03-04
277.5,285.140014648438,276.489990234375,280.850006103516,1227100,280.850006103516,2024-03-05
282.75,282.75,270.410003662109,276.329986572266,1779400,276.329986572266,2024-03-06
276,282.109985351562,275.269989013672,282,2296500,282,2024-03-07
281.670013427734,285,279.269989013672,283.779998779297,1057900,283.779998779297,2024-03-08
283.260009765625,299.190002441406,281.25,298.25,2017500,298.25,2024-03-11
298.75,300.029998779297,291.739990234375,294.700012207031,1621800,294.700012207031,2024-03-12
294.700012207031,300.029998779297,294.089996337891,298.399993896484,1056200,298.399993896484,2024-03-13
296.809997558594,298.380004882812,292.790008544922,297,1476000,297,2024-03-14
297.309997558594,301.630004882812,290.600006103516,290.649993896484,2742400,290.649993896484,2024-03-15
296.130004882812,301.809997558594,291.470001220703,296.179992675781,1126400,296.179992675781,2024-03-18
295.309997558594,300.079986572266,293.089996337891,298.579986572266,1769300,298.579986572266,2024-03-19
296.209991455078,297.510009765625,290.299987792969,295.299987792969,1971100,295.299987792969,2024-03-20
294.640014648438,295.910003662109,292.5,294.609985351562,1191600,294.609985351562,2024-03-21
295.209991455078,296.25,290.459991455078,290.600006103516,1084300,290.600006103516,2024-03-22
290.369995117188,293.809997558594,288.709991455078,290.600006103516,1194100,290.600006103516,2024-03-25
291.190002441406,291.839996337891,287.640014648438,287.890014648438,1144400,287.890014648438,2024-03-26
289.369995117188,294.160003662109,288.190002441406,293.510009765625,1229500,293.510009765625,2024-03-27
291.589996337891,293.450012207031,286.679992675781,290.630004882812,1254300,290.630004882812,2024-03-28
290.339996337891,290.339996337891,280.019989013672,284.149993896484,1362800,284.149993896484,2024-04-01
284,284,275.829986572266,278.019989013672,1075500,278.019989013672,2024-04-02
278.470001220703,278.920013427734,273.100006103516,275.690002441406,1034600,275.690002441406,2024-04-03
276.529998779297,281.329986572266,269.739990234375,271.230010986328,1540500,271.230010986328,2024-04-04
269.170013427734,271.890014648438,264.920013427734,267.489990234375,1725300,267.489990234375,2024-04-05
266.170013427734,274.220001220703,264.390014648438,273.049987792969,1326400,273.049987792969,2024-04-08
270.149993896484,275.600006103516,269,271.459991455078,1216400,271.459991455078,2024-04-09
266.040008544922,268.029998779297,258.559997558594,262.850006103516,1437000,262.850006103516,2024-04-10
264.980010986328,268.100006103516,261.179992675781,266.529998779297,1149900,266.529998779297,2024-04-11
263.600006103516,264.820007324219,259.609985351562,260.5,1048500,260.5,2024-04-12
261.890014648438,264.230010986328,255.380004882812,256.899993896484,1265100,256.899993896484,2024-04-15
256.019989013672,258.779998779297,254.309997558594,257.570007324219,1095700,257.570007324219,2024-04-16
260.25,265.260009765625,257.619995117188,258.029998779297,997500,258.029998779297,2024-04-17
258.579986572266,261.100006103516,255.699996948242,259.910003662109,855900,259.910003662109,2024-04-18
260.010009765625,265.709991455078,259.700012207031,265.209991455078,1164400,265.209991455078,2024-04-19
267.559997558594,267.959991455078,259.529998779297,265.079986572266,1171100,265.079986572266,2024-04-22
265.950012207031,271.5,265.600006103516,266.309997558594,967100,266.309997558594,2024-04-23
262,264.820007324219,260.480010986328,264.700012207031,1132800,264.700012207031,2024-04-24
258.890014648438,262.989990234375,255.770004272461,259.100006103516,2172700,259.100006103516,2024-04-25
238.960006713867,256.989990234375,236.080001831055,254.610000610352,2600100,254.610000610352,2024-04-26
255.630004882812,262.309997558594,255.080001831055,259.760009765625,1206700,259.760009765625,2024-04-29
258.309997558594,259.459991455078,252.929992675781,255.940002441406,1601000,255.940002441406,2024-04-30
255.880004882812,263.239990234375,253.910003662109,259.700012207031,1270400,259.700012207031,2024-05-01
262.899993896484,263.5,260.029998779297,262,770900,262,2024-05-02
264.230010986328,269.769989013672,264.230010986328,265.929992675781,865800,265.929992675781,2024-05-03
267.149993896484,273.679992675781,265.820007324219,271.470001220703,1242600,271.470001220703,2024-05-06
271.470001220703,275.700012207031,267.910003662109,268,1219100,268,2024-05-07
267.390014648438,284.690002441406,265.760009765625,272.779998779297,3248400,272.779998779297,2024-05-08
274.130004882812,277.359985351562,261.760009765625,263.929992675781,1681400,263.929992675781,2024-05-09
264.049987792969,277.489990234375,262.019989013672,275.549987792969,1778300,275.549987792969,2024-05-10
277.420013427734,281.690002441406,273.880004882812,274.649993896484,918600,274.649993896484,2024-05-13
280.929992675781,283.440002441406,274.820007324219,278.130004882812,1155700,278.130004882812,2024-05-14
280.75,280.809997558594,271.380004882812,271.769989013672,959700,271.769989013672,2024-05-15
273,277.929992675781,271.369995117188,277.540008544922,778000,277.540008544922,2024-05-16
277.989990234375,279.790008544922,272.779998779297,273.019989013672,751700,273.019989013672,2024-05-17
273,275.339996337891,269.820007324219,274.839996337891,686300,274.839996337891,2024-05-20
274.320007324219,277.390014648438,273.450012207031,275.109985351562,807800,275.109985351562,2024-05-21
274.459991455078,274.790008544922,266.540008544922,271.089996337891,1569600,271.089996337891,2024-05-22
270.5,270.700012207031,266.059997558594,268.410003662109,1081600,268.410003662109,2024-05-23
268.559997558594,271.869995117188,267.880004882812,271.459991455078,670000,271.459991455078,2024-05-24
269.079986572266,272.739990234375,269.079986572266,271.420013427734,773900,271.420013427734,2024-05-28
269.190002441406,271.519989013672,268.140014648438,271.350006103516,804100,271.350006103516,2024-05-29
272.179992675781,276.510009765625,270.859985351562,276.109985351562,812700,276.109985351562,2024-05-30
277.829986572266,287.959991455078,274.470001220703,287.119995117188,2230700,287.119995117188,2024-05-31
287.25,289.619995117188,282.510009765625,286.220001220703,751900,286.220001220703,2024-06-03
284.510009765625,285.350006103516,280.179992675781,280.600006103516,699800,280.600006103516,2024-06-04
281.299987792969,281.410003662109,276.089996337891,278.100006103516,740800,278.100006103516,2024-06-05
277.529998779297,286.369995117188,277.529998779297,279.359985351562,783100,279.359985351562,2024-06-06
276.769989013672,280.769989013672,275.779998779297,276.829986572266,945500,276.829986572266,2024-06-07
275.359985351562,276.619995117188,272.600006103516,276.070007324219,889300,276.070007324219,2024-06-10
273.859985351562,278.459991455078,273.320007324219,276.829986572266,792700,276.829986572266,2024-06-11
281.239990234375,285.149993896484,272.730010986328,275.059997558594,1095300,275.059997558594,2024-06-12
274,274.989990234375,273.040008544922,274.170013427734,592200,274.170013427734,2024-06-13
272.679992675781,276.850006103516,272.489990234375,276.260009765625,920700,276.260009765625,2024-06-14
275,286.260009765625,273.579986572266,285.950012207031,1326500,285.950012207031,2024-06-17
284.529998779297,292.549987792969,277.390014648438,277.619995117188,1063400,277.619995117188,2024-06-18
277.940002441406,285.5,277.100006103516,284,979200,284,2024-06-20
286.940002441406,292.679992675781,285.799987792969,290.350006103516,2057200,290.350006103516,2024-06-21
288.929992675781,293.019989013672,284.929992675781,285.850006103516,1762500,285.850006103516,2024-06-24
284.149993896484,291.290008544922,282.179992675781,290.799987792969,1465900,290.799987792969,2024-06-25
288.670013427734,292.619995117188,288.239990234375,291.589996337891,804800,291.589996337891,2024-06-26
291.589996337891,297.420013427734,288.649993896484,294.109985351562,931500,294.109985351562,2024-06-27
296.220001220703,306.459991455078,295.059997558594,298.959991455078,4560600,298.959991455078,2024-06-28
292.799987792969,297.890014648438,290.269989013672,296.019989013672,1084300,296.019989013672,2024-07-01
296.290008544922,303.720001220703,294.149993896484,303.5,1156500,303.5,2024-07-02
301.839996337891,303.5,298.130004882812,301.25,564100,301.25,2024-07-03
301.890014648438,304,300.5,301.790008544922,852500,301.790008544922,2024-07-05
301.75,302.369995117188,286.660003662109,290.559997558594,1249000,290.559997558594,2024-07-08
288.510009765625,297.390014648438,287.190002441406,293.910003662109,863200,293.910003662109,2024-07-09
294.200012207031,296.760009765625,287.630004882812,293.950012207031,1280400,293.950012207031,2024-07-10
295.25,304.700012207031,294.390014648438,304.140014648438,1517700,304.140014648438,2024-07-11
306.75,312.619995117188,303.769989013672,311.040008544922,1138400,311.040008544922,2024-07-12
312.709991455078,325.519989013672,310.480010986328,324.589996337891,1842800,324.589996337891,2024-07-15
324.589996337891,328.410003662109,319.269989013672,327.420013427734,1516700,327.420013427734,2024-07-16
324.670013427734,333.75,323.809997558594,330.299987792969,1469300,330.299987792969,2024-07-17
329,335.600006103516,321.559997558594,321.630004882812,1303900,321.630004882812,2024-07-18
321.489990234375,322.869995117188,316.220001220703,320.309997558594,1113300,320.309997558594,2024-07-19
318.709991455078,319.429992675781,306.359985351562,312.970001220703,1768200,312.970001220703,2024-07-22
314.649993896484,323.899993896484,304.760009765625,320.040008544922,1964600,320.040008544922,2024-07-23
320.839996337891,320.839996337891,310.230010986328,312.660003662109,1988600,312.660003662109,2024-07-24
317.769989013672,323.899993896484,314,315.230010986328,1554300,315.230010986328,2024-07-25
357.739990234375,378.010009765625,355,367.619995117188,4962600,367.619995117188,2024-07-26
366.519989013672,381.950012207031,365.179992675781,377.359985351562,2051300,377.359985351562,2024-07-29
377.850006103516,385.140014648438,372.790008544922,383.070007324219,1584500,383.070007324219,2024-07-30
382.739990234375,386.279998779297,375.640014648438,379.720001220703,1381400,379.720001220703,2024-07-31
381.140014648438,382.5,373.260009765625,376.970001220703,1091000,376.970001220703,2024-08-01
377.339996337891,379.290008544922,368.489990234375,373.160003662109,1338500,373.160003662109,2024-08-02
365.450012207031,373.160003662109,360.670013427734,363.5,1329800,363.5,2024-08-05
360.75,368.640014648438,356.200012207031,356.779998779297,1356900,356.779998779297,2024-08-06
358.209991455078,366.739990234375,353.75,353.940002441406,1327200,353.940002441406,2024-08-07
354.049987792969,364.149993896484,352.670013427734,363.940002441406,917900,363.940002441406,2024-08-08
361.760009765625,367.309997558594,357.970001220703,364.410003662109,788000,364.410003662109,2024-08-09
364.410003662109,365.480010986328,350.029998779297,350.760009765625,976300,350.760009765625,2024-08-12
354.359985351562,358.950012207031,351.869995117188,357,590500,357,2024-08-13
353.970001220703,357.25,350.540008544922,351.220001220703,698300,351.220001220703,2024-08-14
352.929992675781,355.820007324219,349.149993896484,352.010009765625,651500,352.010009765625,2024-08-15
353.170013427734,356.540008544922,351.179992675781,353.309997558594,658600,353.309997558594,2024-08-16
355.459991455078,359.920013427734,353.350006103516,355.059997558594,830000,355.059997558594,2024-08-19
353.019989013672,354.510009765625,346.109985351562,347.320007324219,748500,347.320007324219,2024-08-20
347.769989013672,348.820007324219,344.399993896484,345.190002441406,752700,345.190002441406,2024-08-21
345.359985351562,345.660003662109,336.019989013672,340.320007324219,911700,340.320007324219,2024-08-22
345.820007324219,350.510009765625,340.670013427734,348.730010986328,615400,348.730010986328,2024-08-23
349.220001220703,357.209991455078,349.220001220703,355.369995117188,757100,355.369995117188,2024-08-26
356.109985351562,363.269989013672,355.269989013672,360.769989013672,1037900,360.769989013672,2024-08-27
359.679992675781,362.160003662109,354.049987792969,355.799987792969,591200,355.799987792969,2024-08-28
358.230010986328,358.230010986328,350.739990234375,351.529998779297,847200,351.529998779297,2024-08-29
354.720001220703,354.720001220703,344.940002441406,347.540008544922,1030700,347.540008544922,2024-08-30
345.529998779297,349.720001220703,342.820007324219,346.420013427734,1328100,346.420013427734,2024-09-03
348.519989013672,355.510009765625,329.339996337891,331.640014648438,1767500,331.640014648438,2024-09-04
334.269989013672,334.269989013672,323.200012207031,330.779998779297,1533600,330.779998779297,2024-09-05
331.410003662109,337.950012207031,324.350006103516,327.429992675781,1208400,327.429992675781,2024-09-06
327.130004882812,330.140014648438,323.209991455078,324.839996337891,756700,324.839996337891,2024-09-09
327.149993896484,327.149993896484,318.690002441406,323.390014648438,746600,323.390014648438,2024-09-10
325.579986572266,329.140014648438,315.230010986328,327.420013427734,1242400,327.420013427734,2024-09-11
329.609985351562,339.190002441406,327.640014648438,339.029998779297,1068400,339.029998779297,2024-09-12
340.540008544922,345.910003662109,337.029998779297,340.170013427734,774400,340.170013427734,2024-09-13
341.369995117188,346.809997558594,339.059997558594,343.369995117188,577700,343.369995117188,2024-09-16
344.559997558594,347.209991455078,336.549987792969,339.350006103516,645200,339.350006103516,2024-09-17
339.5,346.410003662109,332.600006103516,339.640014648438,1118300,339.640014648438,2024-09-18
341.130004882812,346.839996337891,330.899993896484,331.339996337891,1692500,331.339996337891,2024-09-19
332.869995117188,336.989990234375,327.649993896484,330.399993896484,2577600,330.399993896484,2024-09-20
331.989990234375,334.070007324219,330.089996337891,331.619995117188,1826600,331.619995117188,2024-09-23
328.769989013672,331.190002441406,319.820007324219,323.359985351562,4190400,323.359985351562,2024-09-24
322.359985351562,325,313.600006103516,314.489990234375,2110800,314.489990234375,2024-09-25
317.519989013672,320.040008544922,314.899993896484,317.010009765625,1586700,317.010009765625,2024-09-26
319.679992675781,334.200012207031,318.029998779297,326.220001220703,1314300,326.220001220703,2024-09-27
320.720001220703,328.339996337891,319.670013427734,324.079986572266,1192200,324.079986572266,2024-09-30
323.440002441406,331.359985351562,319.649993896484,328.950012207031,1679500,328.950012207031,2024-10-01
328.970001220703,334.920013427734,328.170013427734,329.239990234375,1397700,329.239990234375,2024-10-02
325.510009765625,326.049987792969,319.679992675781,322.390014648438,896800,322.390014648438,2024-10-03
326.410003662109,327.350006103516,322.779998779297,326.320007324219,1062000,326.320007324219,2024-10-04
325.209991455078,328.200012207031,321.149993896484,324.570007324219,821400,324.570007324219,2024-10-07
325.609985351562,327.809997558594,321.880004882812,327.299987792969,717500,327.299987792969,2024-10-08
326.799987792969,334.320007324219,324.510009765625,334.019989013672,681300,334.019989013672,2024-10-09
334.019989013672,338.799987792969,328.589996337891,328.779998779297,813600,328.779998779297,2024-10-10
329.429992675781,331.799987792969,325.739990234375,326.049987792969,495900,326.049987792969,2024-10-11
326.489990234375,333.269989013672,323.720001220703,331.799987792969,593100,331.799987792969,2024-10-14
330.559997558594,338.489990234375,328.820007324219,331.940002441406,775600,331.940002441406,2024-10-15
331.429992675781,336.200012207031,330.119995117188,330.220001220703,607700,330.220001220703,2024-10-16
332.260009765625,332.260009765625,324.519989013672,327.529998779297,780400,327.529998779297,2024-10-17
328.049987792969,329.529998779297,324.200012207031,325.609985351562,931900,325.609985351562,2024-10-18
325.179992675781,325.679992675781,315,315.410003662109,1018700,315.410003662109,2024-10-21
317.279998779297,335,316.459991455078,329.820007324219,1529700,329.820007324219,2024-10-22
328.179992675781,334.190002441406,326.989990234375,332.220001220703,1112500,332.220001220703,2024-10-23
333.820007324219,336.679992675781,330.230010986328,332.019989013672,657500,332.019989013672,2024-10-24
336.929992675781,338.029998779297,332.519989013672,336,905400,336,2024-10-25
336.410003662109,339.5,329.299987792969,329.670013427734,852200,329.670013427734,2024-10-28
328.459991455078,330.019989013672,325.279998779297,327.269989013672,1244000,327.269989013672,2024-10-29
325,334.299987792969,324.940002441406,331.299987792969,1076600,331.299987792969,2024-10-30
343.980010986328,351.359985351562,326.190002441406,327.609985351562,2175400,327.609985351562,2024-10-31
360.609985351562,382.459991455078,356.779998779297,366.489990234375,4442300,366.489990234375,2024-11-01
377,381.619995117188,367.160003662109,375.829986572266,2195900,375.829986572266,2024-11-04
377.440002441406,386.179992675781,374.559997558594,382.380004882812,1587000,382.380004882812,2024-11-05
392.070007324219,413.790008544922,392.070007324219,408.019989013672,2412000,408.019989013672,2024-11-06
405.459991455078,405.510009765625,389.010009765625,393.040008544922,1715600,393.040008544922,2024-11-07
395.279998779297,397.049987792969,391.890014648438,393.709991455078,1143100,393.709991455078,2024-11-08
393.049987792969,401.230010986328,393,396.040008544922,805200,396.040008544922,2024-11-11
395.709991455078,397.510009765625,389.290008544922,392,1700300,392,2024-11-12
409.519989013672,415.269989013672,396.970001220703,406.220001220703,2859400,406.220001220703,2024-11-13
402.609985351562,407.609985351562,392.059997558594,394.25,1934900,394.25,2024-11-14
394.709991455078,396.269989013672,387.820007324219,389.570007324219,1027700,389.570007324219,2024-11-15
386.299987792969,391.320007324219,384.679992675781,385.019989013672,859900,385.019989013672,2024-11-18
380,389.480010986328,379.220001220703,384.839996337891,897200,384.839996337891,2024-11-19
386.160003662109,389.940002441406,383.950012207031,389.119995117188,805600,389.119995117188,2024-11-20
388.519989013672,389.940002441406,383.059997558594,383.839996337891,960600,383.839996337891,2024-11-21
385.320007324219,391.989990234375,383.149993896484,388.269989013672,1080200,388.269989013672,2024-11-22
389.679992675781,391.010009765625,382.5,384.470001220703,1110800,384.470001220703,2024-11-25
388,394.380004882812,382.730010986328,390.290008544922,1155000,390.290008544922,2024-11-26
394.010009765625,396.269989013672,389.309997558594,389.809997558594,870200,389.809997558594,2024-11-27
390.940002441406,397.269989013672,389.959991455078,396.970001220703,553500,396.970001220703,2024-11-29
395.950012207031,397.739990234375,391.809997558594,394.429992675781,1194200,394.429992675781,2024-12-02
394.869995117188,398.799987792969,393.109985351562,397.609985351562,1191600,397.609985351562,2024-12-03
399.209991455078,404.25,397.420013427734,402.119995117188,1389900,402.119995117188,2024-12-04
400,404.869995117188,396.049987792969,404.140014648438,746800,404.140014648438,2024-12-05
405.950012207031,407.609985351562,400.940002441406,403.059997558594,825700,403.059997558594,2024-12-06
400.769989013672,400.769989013672,365.869995117188,365.959991455078,1957100,365.959991455078,2024-12-09
368.790008544922,396.239990234375,366.529998779297,377.959991455078,1738200,377.959991455078,2024-12-10
378,380.209991455078,372.649993896484,378.489990234375,1142100,378.489990234375,2024-12-11
385.579986572266,390.290008544922,382.299987792969,388.450012207031,805400,388.450012207031,2024-12-12
382.799987792969,385.130004882812,376.010009765625,379.779998779297,807300,379.779998779297,2024-12-13
379.010009765625,383.890014648438,377.200012207031,378.980010986328,994600,378.980010986328,2024-12-16
375.839996337891,377.350006103516,369.839996337891,371.029998779297,976600,371.029998779297,2024-12-17
369.670013427734,373.239990234375,357.75,358.260009765625,833500,358.260009765625,2024-12-18
356.880004882812,361.649993896484,351.279998779297,352.769989013672,1247000,352.769989013672,2024-12-19
347.760009765625,357.049987792969,342.190002441406,351.5,2253200,351.5,2024-12-20
348.910003662109,354,346.570007324219,349.470001220703,1023600,349.470001220703,2024-12-23
347.820007324219,352.440002441406,345.899993896484,352.190002441406,372900,352.190002441406,2024-12-24
349.140014648438,353.290008544922,349.140014648438,351.779998779297,482400,351.779998779297,2024-12-26
349.299987792969,351.130004882812,346.309997558594,348.649993896484,544000,348.649993896484,2024-12-27
347.230010986328,347.230010986328,340.980010986328,343.179992675781,581200,343.179992675781,2024-12-30
