"AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted","Date"
158.300506591797,161.169006347656,158.253005981445,160.925506591797,53110000,160.925506591797,2021-01-05
157.324005126953,159.875503540039,156.557998657227,156.919006347656,87896000,156.919006347656,2021-01-06
157.850006103516,160.427001953125,157.75,158.108001708984,70290000,158.108001708984,2021-01-07
159,159.531997680664,157.110000610352,159.134994506836,70754000,159.134994506836,2021-01-08
157.400497436523,157.819000244141,155.5,155.710494995117,73668000,155.710494995117,2021-01-11
156,157.106994628906,154.300003051758,156.04150390625,70292000,156.04150390625,2021-01-12
156.421997070312,159.497497558594,156.10400390625,158.294494628906,66424000,158.294494628906,2021-01-13
158.376007080078,158.899993896484,156.029495239258,156.373504638672,61418000,156.373504638672,2021-01-14
156.151000976562,157.127502441406,154.758499145508,155.212493896484,84880000,155.212493896484,2021-01-15
155.350006103516,157.25,154.800003051758,156.037994384766,66102000,156.037994384766,2021-01-19
159.099502563477,163.990005493164,158.75,163.169006347656,106196000,163.169006347656,2021-01-20
164.649993896484,167.427505493164,164.478500366211,165.349502563477,98722000,165.349502563477,2021-01-21
165.21549987793,166.095504760742,164.158004760742,164.61149597168,56438000,164.61149597168,2021-01-22
166.425003051758,168.19450378418,162.157501220703,164.699996948242,74996000,164.699996948242,2021-01-25
164.817993164062,166.899993896484,164.143493652344,166.306503295898,59104000,166.306503295898,2021-01-26
167.074493408203,167.32600402832,160.35400390625,161.628997802734,93204000,161.628997802734,2021-01-27
161.751998901367,165.083999633789,161.434494018555,161.880996704102,62984000,161.880996704102,2021-01-28
161.5,161.849502563477,159.227493286133,160.309997558594,85872000,160.309997558594,2021-01-29
162.11799621582,167.513000488281,161.751495361328,167.143997192383,83204000,167.143997192383,2021-02-01
169,171.386993408203,168.056503295898,169,141972000,169,2021-02-02
171.250503540039,171.699996948242,165.430999755859,165.626495361328,141776000,165.626495361328,2021-02-03
166.5,167.350006103516,163.887496948242,166.550003051758,73414000,166.550003051758,2021-02-04
165.949996948242,168.850006103516,165.135498046875,167.607498168945,72416000,167.607498168945,2021-02-05
167.925003051758,168.25,165.199996948242,166.147003173828,65148000,166.147003173828,2021-02-08
165.624496459961,166.899993896484,164.891998291016,165.25,44070000,165.25,2021-02-09
165.699996948242,165.897506713867,162.699996948242,164.328994750977,63032000,164.328994750977,2021-02-10
164.600006103516,164.600006103516,162.40299987793,163.106506347656,46028000,163.106506347656,2021-02-11
162.5,164.012496948242,161.665496826172,163.885498046875,46706000,163.885498046875,2021-02-12
162.702499389648,165.414993286133,162.679504394531,163.447494506836,51494000,163.447494506836,2021-02-16
163.179992675781,166.045501708984,162.975006103516,165.432006835938,65950000,165.432006835938,2021-02-17
164.121002197266,166.899993896484,163.697006225586,166.411499023438,60548000,166.411499023438,2021-02-18
166.411499023438,166.675003051758,162.287506103516,162.494995117188,86104000,162.494995117188,2021-02-19
160.406494140625,161.615997314453,158.613006591797,159.037002563477,70314000,159.037002563477,2021-02-22
156.351501464844,160.23649597168,154.679992675781,159.725006103516,93544000,159.725006103516,2021-02-23
158.337493896484,158.561492919922,156.268997192383,157.976501464844,60226000,157.976501464844,2021-02-24
156.837005615234,158.912994384766,152.388000488281,152.858001708984,90676000,152.858001708984,2021-02-25
154.759994506836,156.121994018555,151.835006713867,154.646499633789,85518000,154.646499633789,2021-02-26
156.394500732422,157.477996826172,154.899505615234,157.307006835938,54582000,157.307006835938,2021-03-01
157.173492431641,158.175994873047,154.356002807617,154.726501464844,51916000,154.726501464844,2021-03-02
154.059005737305,155.389007568359,149.75,150.25,79774000,150.25,2021-03-03
150.600006103516,152.906494140625,147.271499633789,148.878494262695,109632000,148.878494262695,2021-03-04
150.25,150.449996948242,144.050003051758,150.022994995117,107772000,150.022994995117,2021-03-05
150.75,153.229507446289,147.565505981445,147.597503662109,83700000,147.597503662109,2021-03-08
150.899505615234,154.548004150391,150.257507324219,153.142501831055,80600000,153.142501831055,2021-03-09
154.922500610352,155.822998046875,151.502502441406,152.88200378418,60250000,152.88200378418,2021-03-10
155.200500488281,156.589004516602,154.146499633789,155.679504394531,55528000,155.679504394531,2021-03-11
153.75,154.949005126953,152.274993896484,154.474502563477,48438000,154.474502563477,2021-03-12
153.728500366211,154.111999511719,151.604507446289,154.083999633789,58272000,154.083999633789,2021-03-15
155.248504638672,156.445495605469,153.792999267578,154.593002319336,50776000,154.593002319336,2021-03-16
153.660995483398,158.652496337891,153.511001586914,156.786499023438,62372000,156.786499023438,2021-03-17
155.050003051758,155.831497192383,151.25,151.399505615234,72992000,151.399505615234,2021-03-18
151.461502075195,153.864501953125,150.831497192383,153.748001098633,92508000,153.748001098633,2021-03-19
