"DFNS.MI.Open","DFNS.MI.High","DFNS.MI.Low","DFNS.MI.Close","DFNS.MI.Volume","DFNS.MI.Adjusted","Date"
49.6500015258789,49.8199996948242,48.2700004577637,48.3849983215332,335266,48.3849983215332,2025-08-19
47.6949996948242,48.0299987792969,47.3300018310547,47.8250007629395,253770,47.8250007629395,2025-08-20
48.5550003051758,48.8499984741211,48.4199981689453,48.8499984741211,205591,48.8499984741211,2025-08-21
49.2099990844727,49.689998626709,49.2099990844727,49.5750007629395,95741,49.5750007629395,2025-08-22
49.2350006103516,49.6450004577637,49.2200012207031,49.5449981689453,177895,49.5449981689453,2025-08-25
49.435001373291,50,49.2249984741211,49.939998626709,158605,49.939998626709,2025-08-26
50.25,50.439998626709,50.0800018310547,50.2000007629395,56553,50.2000007629395,2025-08-27
50.2099990844727,50.2200012207031,49.7999992370605,49.9249992370605,77790,49.9249992370605,2025-08-28
49.9150009155273,50.1100006103516,49.4300003051758,49.4949989318848,155756,49.4949989318848,2025-08-29
49.6650009155273,49.9650001525879,49.6049995422363,49.9650001525879,167455,49.9650001525879,2025-09-01
50.0099983215332,50.1300010681152,49.3849983215332,49.8499984741211,291442,49.8499984741211,2025-09-02
50.1100006103516,50.3400001525879,50.0200004577637,50.0200004577637,46949,50.0200004577637,2025-09-03
49.6500015258789,49.6500015258789,49.185001373291,49.25,223929,49.25,2025-09-04
49.2949981689453,49.4850006103516,48.5849990844727,48.814998626709,228001,48.814998626709,2025-09-05
49.5999984741211,49.6500015258789,49.2900009155273,49.5699996948242,102664,49.5699996948242,2025-09-08
49.0849990844727,49.3849983215332,49.0550003051758,49.2449989318848,132307,49.2449989318848,2025-09-09
49.9550018310547,50.5,49.8699989318848,50.3499984741211,138269,50.3499984741211,2025-09-10
50.7999992370605,51.6500015258789,50.7999992370605,51.6500015258789,99482,51.6500015258789,2025-09-11
51.5699996948242,51.9199981689453,51.4900016784668,51.8600006103516,137772,51.8600006103516,2025-09-12
51.7799987792969,52.2200012207031,51.7599983215332,52.0999984741211,84149,52.0999984741211,2025-09-15
52.560001373291,52.6399993896484,51.7999992370605,51.7999992370605,66403,51.7999992370605,2025-09-16
52.2299995422363,52.3499984741211,51.5299987792969,51.5400009155273,47640,51.5400009155273,2025-09-17
51.939998626709,52.3699989318848,51.5999984741211,52.189998626709,45628,52.189998626709,2025-09-18
52.4599990844727,52.75,52.2700004577637,52.6199989318848,76428,52.6199989318848,2025-09-19
52.7900009155273,52.9500007629395,52.7099990844727,52.9500007629395,59927,52.9500007629395,2025-09-22
52.9799995422363,53.3699989318848,52.810001373291,52.9199981689453,66531,52.9199981689453,2025-09-23
53.6100006103516,54.1599998474121,53.4599990844727,54.0699996948242,73560,54.0699996948242,2025-09-24
53.4799995422363,53.9300003051758,53.2799987792969,53.7200012207031,142239,53.7200012207031,2025-09-25
53.7299995422363,54.2400016784668,53.5999984741211,54.0200004577637,60096,54.0200004577637,2025-09-26
54.439998626709,55.0800018310547,54.3199996948242,54.8400001525879,85675,54.8400001525879,2025-09-29
54.9199981689453,55.3899993896484,54.6199989318848,55.3400001525879,75183,55.3400001525879,2025-09-30
NA,NA,NA,NA,NA,NA,2025-10-01
56.0499992370605,56.6399993896484,55.9599990844727,56.4300003051758,97485,56.4300003051758,2025-10-02
