"CSUS.MI.Open","CSUS.MI.High","CSUS.MI.Low","CSUS.MI.Close","CSUS.MI.Volume","CSUS.MI.Adjusted","Date"
401.390014648438,401.600006103516,399.480010986328,400.179992675781,2526,400.179992675781,2023-10-25
396,396.540008544922,395.899993896484,396.540008544922,900,396.540008544922,2023-10-26
394.480010986328,395.739990234375,392.790008544922,392.790008544922,1869,392.790008544922,2023-10-27
392.170013427734,393.760009765625,391.730010986328,392.690002441406,1344,392.690002441406,2023-10-30
393.869995117188,396.809997558594,393.869995117188,396.809997558594,243,396.809997558594,2023-10-31
397.660003662109,400.059997558594,397.660003662109,401.130004882812,31,401.130004882812,2023-11-01
402.579986572266,407.160003662109,402.579986572266,407.160003662109,757,407.160003662109,2023-11-02
407.200012207031,409.079986572266,406.170013427734,409.079986572266,412,409.079986572266,2023-11-03
408.239990234375,408.75,408.019989013672,408.239990234375,958,408.239990234375,2023-11-06
409.190002441406,412.579986572266,409.190002441406,412.579986572266,479,412.579986572266,2023-11-07
412.970001220703,412.970001220703,410.760009765625,410.760009765625,988,410.760009765625,2023-11-08
411.390014648438,412.850006103516,410.529998779297,411.790008544922,1279,411.790008544922,2023-11-09
409.910003662109,412.079986572266,408.529998779297,412.079986572266,716,412.079986572266,2023-11-10
413.850006103516,414.75,413.850006103516,414.75,725,414.75,2023-11-13
414.149993896484,417.209991455078,413.350006103516,417.209991455078,1244,417.209991455078,2023-11-14
417.079986572266,418.679992675781,416.920013427734,418.679992675781,608,418.679992675781,2023-11-15
417.600006103516,417.989990234375,416.420013427734,416.420013427734,757,416.420013427734,2023-11-16
419.200012207031,419.200012207031,416.820007324219,416.820007324219,1889,416.820007324219,2023-11-17
415.850006103516,417.350006103516,415.660003662109,417.350006103516,905,417.350006103516,2023-11-20
417.630004882812,417.920013427734,416.480010986328,417.5,828,417.5,2023-11-21
419.140014648438,422,419.140014648438,422,620,422,2023-11-22
420.440002441406,421.269989013672,420.179992675781,421.269989013672,812,421.269989013672,2023-11-23
420.549987792969,420.549987792969,419.859985351562,419.859985351562,555,419.859985351562,2023-11-24
418.619995117188,419.769989013672,418.160003662109,419.769989013672,563,419.769989013672,2023-11-27
417.809997558594,418.829986572266,417.799987792969,418.829986572266,691,418.829986572266,2023-11-28
418,420,418,419.220001220703,1045,419.220001220703,2023-11-29
419.829986572266,420.570007324219,419.829986572266,420.570007324219,1347,420.570007324219,2023-11-30
422.720001220703,425.119995117188,422.720001220703,425.119995117188,762,425.119995117188,2023-12-01
425.769989013672,425.799987792969,424.100006103516,424.880004882812,449,424.880004882812,2023-12-04
424.600006103516,427.279998779297,424.429992675781,427.279998779297,247,427.279998779297,2023-12-05
428.839996337891,429.109985351562,427.329986572266,427.329986572266,1029,427.329986572266,2023-12-06
426.269989013672,428.230010986328,425.820007324219,428.230010986328,1457,428.230010986328,2023-12-07
428.369995117188,429.140014648438,428.369995117188,430.640014648438,58,430.640014648438,2023-12-08
431.970001220703,432.609985351562,431.170013427734,432.609985351562,388,432.609985351562,2023-12-11
432,433.459991455078,432,433.209991455078,243,433.209991455078,2023-12-12
434.920013427734,435.690002441406,434.920013427734,435.350006103516,979,435.350006103516,2023-12-13
437.950012207031,437.950012207031,433.700012207031,433.700012207031,763,433.700012207031,2023-12-14
435.299987792969,437.519989013672,435.299987792969,437.519989013672,626,437.519989013672,2023-12-15
436.799987792969,438.670013427734,436.799987792969,438.670013427734,345,438.670013427734,2023-12-18
439.010009765625,439.010009765625,438.290008544922,438.570007324219,351,438.570007324219,2023-12-19
439.429992675781,440.049987792969,439.429992675781,440,211,440,2023-12-20
436.089996337891,436.089996337891,435.329986572266,435.329986572266,272,435.329986572266,2023-12-21
435.329986572266,437.140014648438,435.200012207031,437.140014648438,274,437.140014648438,2023-12-22
436.390014648438,437.059997558594,434.910003662109,434.910003662109,435,434.910003662109,2023-12-27
436.089996337891,436.980010986328,435.100006103516,436.980010986328,998,436.980010986328,2023-12-28
437.829986572266,437.829986572266,435.269989013672,435.269989013672,232,435.269989013672,2023-12-29
437.920013427734,438.640014648438,437.600006103516,437.730010986328,114,437.730010986328,2024-01-02
437.269989013672,437.890014648438,436.070007324219,436.070007324219,638,436.070007324219,2024-01-03
434.260009765625,435.239990234375,434.260009765625,435.239990234375,93,435.239990234375,2024-01-04
433.190002441406,434.359985351562,433.160003662109,433.790008544922,978,433.790008544922,2024-01-05
433.209991455078,434.899993896484,432.5,434.899993896484,456,434.899993896484,2024-01-08
438.5,439.5,437.600006103516,439.5,552,439.5,2024-01-09
439.140014648438,440.480010986328,439.140014648438,439.190002441406,618,439.190002441406,2024-01-10
441.779998779297,442.040008544922,438.100006103516,438.100006103516,47,438.100006103516,2024-01-11
440.429992675781,440.559997558594,440.040008544922,440.549987792969,60,440.549987792969,2024-01-12
440.940002441406,441.25,440.929992675781,441.160003662109,802,441.160003662109,2024-01-15
440.619995117188,443.470001220703,440.190002441406,443.470001220703,489,443.470001220703,2024-01-16
440.299987792969,441.670013427734,440.299987792969,441.670013427734,272,441.670013427734,2024-01-17
440.130004882812,443.040008544922,439.980010986328,443.040008544922,780,443.040008544922,2024-01-18
444.700012207031,446.309997558594,444.700012207031,445.779998779297,530,445.779998779297,2024-01-19
449.980010986328,451.899993896484,449.980010986328,450.899993896484,1153,450.899993896484,2024-01-22
450,452.029998779297,450,452.029998779297,708,452.029998779297,2024-01-23
453.829986572266,453.829986572266,453.399993896484,453.690002441406,596,453.690002441406,2024-01-24
451.950012207031,456.320007324219,451.779998779297,456.320007324219,721,456.320007324219,2024-01-25
454.989990234375,455.910003662109,454.75,455.910003662109,659,455.910003662109,2024-01-26
456.25,458.029998779297,456.200012207031,457.769989013672,1618,457.769989013672,2024-01-29
459.700012207031,459.859985351562,458.149993896484,459.140014648438,453,459.140014648438,2024-01-30
459.339996337891,459.350006103516,454.929992675781,454.929992675781,1426,454.929992675781,2024-01-31
455.029998779297,455.369995117188,453.179992675781,453.179992675781,1366,453.179992675781,2024-02-01
458.209991455078,463.510009765625,458.209991455078,463.510009765625,1208,463.510009765625,2024-02-02
464.089996337891,465.609985351562,464.089996337891,464.609985351562,1662,464.609985351562,2024-02-05
464.850006103516,466.130004882812,464.589996337891,465.109985351562,1286,465.109985351562,2024-02-06
464.690002441406,467.980010986328,464.690002441406,467.980010986328,586,467.980010986328,2024-02-07
468.309997558594,469.709991455078,468.010009765625,469,1395,469,2024-02-08
469.179992675781,470.899993896484,469.179992675781,470,1462,470,2024-02-09
470.359985351562,473.950012207031,470.350006103516,473.950012207031,1285,473.950012207031,2024-02-12
471.410003662109,471.410003662109,467.119995117188,468.940002441406,1017,468.940002441406,2024-02-13
469.399993896484,470.25,469.109985351562,469.279998779297,1090,469.279998779297,2024-02-14
472.790008544922,476.25,470.089996337891,471.160003662109,1008,471.160003662109,2024-02-15
473.25,473.790008544922,470.200012207031,472.640014648438,1402,472.640014648438,2024-02-16
470.420013427734,471.220001220703,470.25,470.779998779297,204,470.779998779297,2024-02-19
468.239990234375,468.829986572266,465.579986572266,465.579986572266,2394,465.579986572266,2024-02-20
465.140014648438,465.140014648438,463.679992675781,464.309997558594,849,464.309997558594,2024-02-21
469.070007324219,473.820007324219,468.859985351562,473.820007324219,1228,473.820007324219,2024-02-22
474.690002441406,477.109985351562,474.679992675781,475.769989013672,1758,475.769989013672,2024-02-23
474.489990234375,474.75,473.739990234375,474.109985351562,1680,474.109985351562,2024-02-26
472.970001220703,473.380004882812,472.739990234375,472.739990234375,802,472.739990234375,2024-02-27
474.130004882812,474.470001220703,473.010009765625,473.940002441406,1852,473.940002441406,2024-02-28
473.040008544922,475.589996337891,471.660003662109,475.140014648438,1775,475.140014648438,2024-02-29
477.299987792969,478.089996337891,476.059997558594,478.089996337891,652,478.089996337891,2024-03-01
479.079986572266,479.079986572266,478.220001220703,478.459991455078,854,478.459991455078,2024-03-04
477.459991455078,477.459991455078,473.959991455078,473.959991455078,1377,473.959991455078,2024-03-05
474.950012207031,475.450012207031,474.859985351562,474.859985351562,413,474.859985351562,2024-03-06
472.75,477.480010986328,472.75,476.679992675781,2012,476.679992675781,2024-03-07
477.779998779297,478.760009765625,476.399993896484,477.059997558594,2669,477.059997558594,2024-03-08
473.470001220703,474.070007324219,472.25,474.070007324219,1079,474.070007324219,2024-03-11
475.190002441406,479.640014648438,475.190002441406,478.239990234375,1155,478.239990234375,2024-03-12
479.510009765625,479.510009765625,478.149993896484,478.260009765625,1489,478.260009765625,2024-03-13
479.029998779297,480,478.559997558594,478.859985351562,1432,478.859985351562,2024-03-14
479.140014648438,479.450012207031,475.170013427734,475.269989013672,1690,475.269989013672,2024-03-15
477.220001220703,480.679992675781,476.429992675781,480.510009765625,1799,480.510009765625,2024-03-18
479.859985351562,481.130004882812,478.160003662109,481.130004882812,2400,481.130004882812,2024-03-19
482.179992675781,483.410003662109,482.179992675781,482.670013427734,1441,482.670013427734,2024-03-20
486.769989013672,490.459991455078,485.980010986328,490.350006103516,1076,490.350006103516,2024-03-21
491.290008544922,491.290008544922,489.450012207031,490.209991455078,377,490.209991455078,2024-03-22
489.589996337891,490.089996337891,487.730010986328,488.390014648438,939,488.390014648438,2024-03-25
488.799987792969,489.320007324219,487.75,489.320007324219,492,489.320007324219,2024-03-26
488.600006103516,489.630004882812,488.600006103516,488.910003662109,1811,488.910003662109,2024-03-27
492.440002441406,492.529998779297,492.190002441406,492.529998779297,855,492.529998779297,2024-03-28
494.200012207031,494.299987792969,487.209991455078,488.760009765625,837,488.760009765625,2024-04-02
488.760009765625,489.529998779297,488.179992675781,488.869995117188,1367,488.869995117188,2024-04-03
487.959991455078,489.660003662109,487.820007324219,489.200012207031,1922,489.200012207031,2024-04-04
482.100006103516,485.850006103516,482.100006103516,485.850006103516,6433,485.850006103516,2024-04-05
485.950012207031,487.679992675781,485.690002441406,486.269989013672,1038,486.269989013672,2024-04-08
485.899993896484,486,482.989990234375,482.989990234375,2661,482.989990234375,2024-04-09
486.690002441406,487.160003662109,483.700012207031,486.269989013672,5430,486.269989013672,2024-04-10
486.779998779297,487.850006103516,485.059997558594,487.839996337891,1620,487.839996337891,2024-04-11
492.890014648438,493.200012207031,490.570007324219,490.709991455078,1798,490.709991455078,2024-04-12
489.130004882812,492,488.809997558594,489.119995117188,1392,489.119995117188,2024-04-15
482.070007324219,482.920013427734,480.660003662109,481.970001220703,971,481.970001220703,2024-04-16
480.720001220703,482.730010986328,478.589996337891,478.589996337891,597,478.589996337891,2024-04-17
476.579986572266,479.459991455078,476.579986572266,479.459991455078,1411,479.459991455078,2024-04-18
473.720001220703,475.670013427734,473.649993896484,473.760009765625,1299,473.760009765625,2024-04-19
473.320007324219,475.380004882812,473.040008544922,473.609985351562,2520,473.609985351562,2024-04-22
476.600006103516,479.200012207031,475.049987792969,479.200012207031,934,479.200012207031,2024-04-23
481.200012207031,482.049987792969,479.950012207031,479.950012207031,1141,479.950012207031,2024-04-24
476.399993896484,476.410003662109,475.609985351562,473.989990234375,516,473.989990234375,2024-04-25
479.980010986328,483.230010986328,479.5,483.230010986328,1544,483.230010986328,2024-04-26
483.019989013672,484.149993896484,482.790008544922,482.929992675781,480,482.929992675781,2024-04-29
483.769989013672,483.769989013672,482.390014648438,482.390014648438,1101,482.390014648438,2024-04-30
477.079986572266,478.720001220703,476.640014648438,476.640014648438,1759,476.640014648438,2024-05-02
479.269989013672,481.359985351562,478.859985351562,481.359985351562,1053,481.359985351562,2024-05-03
483.869995117188,484.899993896484,483.299987792969,484.899993896484,1152,484.899993896484,2024-05-06
487.559997558594,488.339996337891,487.350006103516,488.339996337891,649,488.339996337891,2024-05-07
489.489990234375,489.489990234375,486.899993896484,488.75,1563,488.75,2024-05-08
489.329986572266,489.709991455078,488.239990234375,489.709991455078,387,489.709991455078,2024-05-09
492.070007324219,492.279998779297,490.209991455078,490.209991455078,527,490.209991455078,2024-05-10
491.450012207031,491.450012207031,490.489990234375,490.489990234375,240,490.489990234375,2024-05-13
490.940002441406,490.940002441406,489.019989013672,489.540008544922,2019,489.540008544922,2024-05-14
490.799987792969,493.600006103516,490.799987792969,493.600006103516,353,493.600006103516,2024-05-15
495.630004882812,496.559997558594,495.399993896484,496.559997558594,156,496.559997558594,2024-05-16
494.049987792969,495.589996337891,494.049987792969,494.179992675781,194,494.179992675781,2024-05-17
495.100006103516,497.25,494.929992675781,497.25,111,497.25,2024-05-20
495.799987792969,496.450012207031,495.579986572266,496.450012207031,705,496.450012207031,2024-05-21
496.799987792969,498.260009765625,496.700012207031,497.880004882812,569,497.880004882812,2024-05-22
499.940002441406,500.070007324219,498.059997558594,498.059997558594,727,498.059997558594,2024-05-23
493.859985351562,495.929992675781,493.339996337891,495.929992675781,161,495.929992675781,2024-05-24
496.019989013672,496.019989013672,494.760009765625,495.989990234375,402,495.989990234375,2024-05-27
494.970001220703,495.829986572266,494.350006103516,494.570007324219,479,494.570007324219,2024-05-28
493.410003662109,494.220001220703,492.109985351562,494.220001220703,800,494.220001220703,2024-05-29
492.119995117188,492.619995117188,490.959991455078,490.959991455078,508,490.959991455078,2024-05-30
489.75,489.75,486.269989013672,486.269989013672,391,486.269989013672,2024-05-31
493.600006103516,494.630004882812,490.040008544922,490.690002441406,100,490.690002441406,2024-06-03
489.600006103516,491.410003662109,489.600006103516,489.760009765625,425,489.760009765625,2024-06-04
492.75,496.5,492.75,496.5,626,496.5,2024-06-05
498.059997558594,498.899993896484,497.450012207031,498.040008544922,67,498.040008544922,2024-06-06
497.790008544922,502.049987792969,497.480010986328,502.049987792969,340,502.049987792969,2024-06-07
502.640014648438,504.440002441406,502.600006103516,504.440002441406,345,504.440002441406,2024-06-10
504,505.149993896484,503.989990234375,505.149993896484,804,505.149993896484,2024-06-11
506.899993896484,508.429992675781,506.899993896484,507.549987792969,417,507.549987792969,2024-06-12
509.100006103516,510.299987792969,507.980010986328,510.089996337891,508,510.089996337891,2024-06-13
512.599975585938,513,510.459991455078,512.869995117188,515,512.869995117188,2024-06-14
514,514,512.489990234375,513.650024414062,293,513.650024414062,2024-06-17
516.599975585938,516.599975585938,516.059997558594,516.469970703125,302,516.469970703125,2024-06-18
517.700012207031,517.700012207031,517.429992675781,517.47998046875,404,517.47998046875,2024-06-19
519,519.25,519,519.25,1291,519.25,2024-06-20
517.900024414062,517.900024414062,516.5,517.820007324219,1082,517.820007324219,2024-06-21
517.299987792969,517.510009765625,515.119995117188,517.510009765625,259,517.510009765625,2024-06-24
514.349975585938,516.849975585938,514.349975585938,516.849975585938,759,516.849975585938,2024-06-25
518.549987792969,519.309997558594,517.219970703125,517.820007324219,2784,517.820007324219,2024-06-26
517.919982910156,518.799987792969,517.320007324219,517.719970703125,1744,517.719970703125,2024-06-27
520.640014648438,522.070007324219,519.919982910156,520.080017089844,4292,520.080017089844,2024-06-28
515.570007324219,516.059997558594,514.309997558594,516.059997558594,657,516.059997558594,2024-07-01
515.780029296875,517.22998046875,514.619995117188,517.22998046875,415,517.22998046875,2024-07-02
518.510009765625,518.609985351562,517,518.059997558594,651,518.059997558594,2024-07-03
519.650024414062,519.650024414062,518.5,518.5,85,518.5,2024-07-04
518.530029296875,519.409973144531,517.840026855469,519.359985351562,1371,519.359985351562,2024-07-05
520.010009765625,521.22998046875,519.840026855469,521.02001953125,1583,521.02001953125,2024-07-08
522.200012207031,523.130004882812,522.200012207031,522.900024414062,521,522.900024414062,2024-07-09
522.400024414062,523.599975585938,522.260009765625,523.599975585938,558,523.599975585938,2024-07-10
526.260009765625,526.260009765625,521.549987792969,521.549987792969,1018,521.549987792969,2024-07-11
521.599975585938,523.780029296875,520.049987792969,523.780029296875,1857,523.780029296875,2024-07-12
524.239990234375,525.349975585938,523.809997558594,525.349975585938,831,525.349975585938,2024-07-15
524.210021972656,526.200012207031,523.440002441406,526.200012207031,852,526.200012207031,2024-07-16
521.530029296875,521.880004882812,519.820007324219,519.880004882812,1392,519.880004882812,2024-07-17
519.530029296875,521.340026855469,516.409973144531,516.409973144531,1014,516.409973144531,2024-07-18
515.849975585938,517.239990234375,513.530029296875,513.530029296875,1057,513.530029296875,2024-07-19
514.140014648438,515.739990234375,514.140014648438,515.739990234375,1248,515.739990234375,2024-07-22
517.320007324219,521.77001953125,517.059997558594,521.77001953125,844,521.77001953125,2024-07-23
516.219970703125,516.799987792969,510.769989013672,510.769989013672,1569,510.769989013672,2024-07-24
505.570007324219,509.100006103516,505.190002441406,509.100006103516,2070,509.100006103516,2024-07-25
507.260009765625,509.929992675781,507.010009765625,509.929992675781,674,509.929992675781,2024-07-26
512.320007324219,514.219970703125,510.670013427734,510.670013427734,377,510.670013427734,2024-07-29
512.5,513.369995117188,510.25,510.25,468,510.25,2024-07-30
514.080017089844,518.340026855469,513.539978027344,518.340026855469,1419,518.340026855469,2024-07-31
519,521.900024414062,514.669982910156,514.669982910156,1208,514.669982910156,2024-08-01
505.5,505.5,493.549987792969,493.549987792969,1846,493.549987792969,2024-08-02
485.709991455078,485.709991455078,470.579986572266,482.489990234375,928,482.489990234375,2024-08-05
486.200012207031,486.899993896484,483.450012207031,486.899993896484,98,486.899993896484,2024-08-06
488.700012207031,492.809997558594,487.910003662109,492.809997558594,613,492.809997558594,2024-08-07
481.350006103516,492.369995117188,480.510009765625,492.369995117188,678,492.369995117188,2024-08-08
493.559997558594,496.029998779297,491.779998779297,494.609985351562,267,494.609985351562,2024-08-09
496.429992675781,497.739990234375,495.260009765625,495.480010986328,585,495.480010986328,2024-08-12
497.700012207031,500.279998779297,497.700012207031,500.279998779297,649,500.279998779297,2024-08-13
500.959991455078,501.760009765625,500,501.760009765625,850,501.760009765625,2024-08-14
512.669982910156,512.669982910156,509.390014648438,511.019989013672,1792,511.019989013672,2024-08-16
509.959991455078,511.579986572266,509.959991455078,511.579986572266,714,511.579986572266,2024-08-19
514.22998046875,514.609985351562,511.149993896484,511.149993896484,437,511.149993896484,2024-08-20
510.75,512.539978027344,510.75,511.149993896484,647,511.149993896484,2024-08-21
511.690002441406,513.969970703125,511.600006103516,512.679992675781,859,512.679992675781,2024-08-22
510.130004882812,512.030029296875,510,510.859985351562,937,510.859985351562,2024-08-23
512.22998046875,514.210021972656,510.75,510.75,677,510.75,2024-08-26
511.119995117188,511.600006103516,509.359985351562,510.690002441406,831,510.690002441406,2024-08-27
512.429992675781,513.840026855469,509.570007324219,509.899993896484,653,509.899993896484,2024-08-28
510.200012207031,516.539978027344,510.200012207031,516.200012207031,806,516.200012207031,2024-08-29
513.659973144531,515.030029296875,513.659973144531,513.940002441406,1829,513.940002441406,2024-08-30
516.799987792969,518.099975585938,516.799987792969,518.099975585938,384,518.099975585938,2024-09-02
518.299987792969,518.299987792969,512.010009765625,512.570007324219,1583,512.570007324219,2024-09-03
505.529998779297,506.890014648438,505.420013427734,506.260009765625,4525,506.260009765625,2024-09-04
505.130004882812,507.059997558594,502.510009765625,502.510009765625,1760,502.510009765625,2024-09-05
498.640014648438,504.809997558594,496.519989013672,496.519989013672,3545,496.519989013672,2024-09-06
498.929992675781,501.679992675781,498.679992675781,501.679992675781,1388,501.679992675781,2024-09-09
502.690002441406,505.049987792969,502.690002441406,504.130004882812,744,504.130004882812,2024-09-10
503.670013427734,506.109985351562,500.480010986328,500.690002441406,585,500.690002441406,2024-09-11
512.929992675781,513.159973144531,511.519989013672,511.519989013672,834,511.519989013672,2024-09-12
513.630004882812,515.869995117188,512.989990234375,515.669982910156,453,515.669982910156,2024-09-13
513.780029296875,513.799987792969,513.049987792969,513.049987792969,1365,513.049987792969,2024-09-16
514.400024414062,517.140014648438,514.400024414062,516.940002441406,2108,516.940002441406,2024-09-17
515.549987792969,515.700012207031,514.280029296875,514.549987792969,1389,514.549987792969,2024-09-18
519.219970703125,521.739990234375,518.119995117188,521.27001953125,6941,521.27001953125,2024-09-19
519.369995117188,519.369995117188,518.239990234375,518.950012207031,437,518.950012207031,2024-09-20
520.299987792969,523.27001953125,520.299987792969,522.210021972656,1843,522.210021972656,2024-09-23
523.429992675781,523.429992675781,520.150024414062,521.619995117188,199,521.619995117188,2024-09-24
519.969970703125,522.349975585938,519.969970703125,522.349975585938,1418,522.349975585938,2024-09-25
525.72998046875,526.5,521.469970703125,521.469970703125,628,521.469970703125,2024-09-26
524.309997558594,524.309997558594,523.450012207031,523.599975585938,466,523.599975585938,2024-09-27
522.549987792969,522.960021972656,520.090026855469,522.960021972656,1412,522.960021972656,2024-09-30
525.909973144531,528.299987792969,522.280029296875,524.299987792969,1387,524.299987792969,2024-10-01
523.219970703125,526.400024414062,522.630004882812,526.400024414062,1596,526.400024414062,2024-10-02
525.200012207031,526.450012207031,524.679992675781,526.450012207031,584,526.450012207031,2024-10-03
525.239990234375,532.099975585938,525.239990234375,529.549987792969,1388,529.549987792969,2024-10-04
532.22998046875,532.22998046875,530.5,531.72998046875,568,531.72998046875,2024-10-07
527.330017089844,532.559997558594,527.150024414062,532.559997558594,1744,532.559997558594,2024-10-08
532.609985351562,536.900024414062,532.119995117188,536.900024414062,1191,536.900024414062,2024-10-09
538.299987792969,538.539978027344,536.97998046875,538.539978027344,149,538.539978027344,2024-10-10
537.530029296875,540.549987792969,537.190002441406,540.549987792969,354,540.549987792969,2024-10-11
541.400024414062,546.289978027344,541.400024414062,545.309997558594,161,545.309997558594,2024-10-14
547.700012207031,548.130004882812,545.359985351562,545.710021972656,274,545.710021972656,2024-10-15
543.900024414062,545.5,543.890014648438,545.5,217,545.5,2024-10-16
548.700012207031,552.349975585938,548.700012207031,550.690002441406,573,550.690002441406,2024-10-17
549.22998046875,549.809997558594,548.52001953125,549.5,66,549.5,2024-10-18
549.919982910156,550.099975585938,548.02001953125,548.02001953125,583,548.02001953125,2024-10-21
549.390014648438,549.919982910156,548.369995117188,549.919982910156,1135,549.919982910156,2024-10-22
551.539978027344,552.109985351562,548.260009765625,548.280029296875,1313,548.280029296875,2024-10-23
548.859985351562,550.140014648438,547.219970703125,547.679992675781,2749,547.679992675781,2024-10-24
547.400024414062,549.340026855469,547.099975585938,549.340026855469,600,549.340026855469,2024-10-25
550.280029296875,550.280029296875,548.489990234375,548.489990234375,1095,548.489990234375,2024-10-28
548.289978027344,549.900024414062,548.070007324219,549.900024414062,798,549.900024414062,2024-10-29
548.919982910156,549.710021972656,547.609985351562,547.950012207031,1584,547.950012207031,2024-10-30
541.590026855469,541.880004882812,537.640014648438,537.640014648438,3467,537.640014648438,2024-10-31
536.510009765625,540.950012207031,536.510009765625,540.940002441406,175,540.940002441406,2024-11-01
535.590026855469,536.640014648438,535,535.349975585938,520,535.349975585938,2024-11-04
535.219970703125,538.659973144531,535.200012207031,538.659973144531,276,538.659973144531,2024-11-05
559.75,564.659973144531,559,561.150024414062,3221,561.150024414062,2024-11-06
563.340026855469,563.950012207031,561.700012207031,563.950012207031,5168,563.950012207031,2024-11-07
566.590026855469,570.289978027344,563.72998046875,570.289978027344,726,570.289978027344,2024-11-08
574.909973144531,577.260009765625,574.030029296875,576.429992675781,1446,576.429992675781,2024-11-11
576.77001953125,577.830017089844,576.049987792969,576.710021972656,2932,576.710021972656,2024-11-12
575.659973144531,579.719970703125,574.450012207031,579.719970703125,841,579.719970703125,2024-11-13
581.090026855469,583.390014648438,577.760009765625,577.760009765625,2344,577.760009765625,2024-11-14
571.909973144531,573.070007324219,569.590026855469,569.590026855469,3213,569.590026855469,2024-11-15
569.190002441406,570.940002441406,567.25,570.940002441406,2058,570.940002441406,2024-11-18
570.619995117188,571.380004882812,564.210021972656,571.380004882812,3584,571.380004882812,2024-11-19
573.700012207031,574.380004882812,571.22998046875,571.440002441406,4034,571.440002441406,2024-11-20
572.840026855469,579.780029296875,572.510009765625,579.780029296875,5037,579.780029296875,2024-11-21
580.549987792969,588.450012207031,580.549987792969,586.52001953125,2145,586.52001953125,2024-11-22
587.400024414062,587.400024414062,584.260009765625,585.409973144531,1810,585.409973144531,2024-11-25
584.559997558594,587.159973144531,583,587.159973144531,1744,587.159973144531,2024-11-26
586.549987792969,586.549987792969,580.969970703125,580.969970703125,1094,580.969970703125,2024-11-27
583.260009765625,583.900024414062,582.679992675781,583.760009765625,1156,583.760009765625,2024-11-28
583.559997558594,585.549987792969,582.559997558594,585.549987792969,1094,585.549987792969,2024-11-29
587.130004882812,591.809997558594,586.25,590.349975585938,2305,590.349975585938,2024-12-02
589.650024414062,593.669982910156,587.349975585938,588.859985351562,1174,588.859985351562,2024-12-03
590.400024414062,593.679992675781,590.119995117188,591.119995117188,2384,591.119995117188,2024-12-04
591.780029296875,592.640014648438,589.820007324219,590.27001953125,159,590.27001953125,2024-12-05
587.840026855469,591.909973144531,587.679992675781,590.700012207031,1278,590.700012207031,2024-12-06
591.630004882812,591.630004882812,587.809997558594,587.809997558594,320,587.809997558594,2024-12-09
588.179992675781,591.239990234375,587.75,590.210021972656,884,590.210021972656,2024-12-10
589.02001953125,594.010009765625,588.609985351562,594.010009765625,1779,594.010009765625,2024-12-11
592.400024414062,594,591.049987792969,593.159973144531,1099,593.159973144531,2024-12-12
593.619995117188,594.150024414062,590.219970703125,590.880004882812,624,590.880004882812,2024-12-13
590.289978027344,592.419982910156,589.989990234375,592.419982910156,830,592.419982910156,2024-12-16
591.039978027344,591.909973144531,589.909973144531,590.820007324219,2228,590.820007324219,2024-12-17
591.460021972656,593.010009765625,590.309997558594,592.630004882812,1515,592.630004882812,2024-12-18
579.700012207031,583.840026855469,578.450012207031,582.659973144531,1739,582.659973144531,2024-12-19
577.130004882812,584.900024414062,571.849975585938,584.900024414062,1711,584.900024414062,2024-12-20
586.530029296875,586.530029296875,583.599975585938,583.599975585938,668,583.599975585938,2024-12-23
590.690002441406,591.22998046875,585,585.619995117188,2087,585.619995117188,2024-12-27
584.299987792969,584.299987792969,578.72998046875,581.890014648438,2533,581.890014648438,2024-12-30
584.640014648438,588.830017089844,583.710021972656,588.830017089844,3421,588.830017089844,2025-01-02
585.650024414062,588.75,585.650024414062,588.75,88,588.75,2025-01-03
590,592.960021972656,588.22998046875,592.890014648438,4884,592.890014648438,2025-01-06
587.169982910156,590.099975585938,586.830017089844,586.830017089844,96,586.830017089844,2025-01-07
586.460021972656,588.510009765625,586.119995117188,586.880004882812,2604,586.880004882812,2025-01-08
586.22998046875,587.840026855469,585.929992675781,587.840026855469,319,587.840026855469,2025-01-09
587.119995117188,587.260009765625,582.080017089844,582.080017089844,958,582.080017089844,2025-01-10
580.950012207031,581.099975585938,579.510009765625,581.099975585938,764,581.099975585938,2025-01-13
584.739990234375,585.820007324219,580.450012207031,580.450012207031,713,580.450012207031,2025-01-14
580.690002441406,590.700012207031,580.690002441406,590.409973144531,1818,590.409973144531,2025-01-15
594.150024414062,594.719970703125,592.460021972656,592.460021972656,259,592.460021972656,2025-01-16
592.869995117188,597.890014648438,591.5,597.630004882812,1193,597.630004882812,2025-01-17
596.880004882812,597.099975585938,592.97998046875,593.650024414062,154,593.650024414062,2025-01-20
594.210021972656,596.299987792969,593.380004882812,593.380004882812,166,593.380004882812,2025-01-21
597.159973144531,600.039978027344,597.159973144531,600.039978027344,587,600.039978027344,2025-01-22
599.150024414062,600.559997558594,598.289978027344,600.559997558594,611,600.559997558594,2025-01-23
599.140014648438,599.150024414062,595.919982910156,596.900024414062,915,596.900024414062,2025-01-24
587.909973144531,587.909973144531,581.820007324219,584.340026855469,1422,584.340026855469,2025-01-27
591.159973144531,593.590026855469,590.960021972656,593.469970703125,661,593.469970703125,2025-01-28
598.130004882812,598.659973144531,594.97998046875,594.97998046875,786,594.97998046875,2025-01-29
597.219970703125,598.659973144531,595.010009765625,595.159973144531,2896,595.159973144531,2025-01-30
601.179992675781,604.200012207031,601.179992675781,603.169982910156,701,603.169982910156,2025-01-31
596.130004882812,597.849975585938,593.489990234375,597.849975585938,488,597.849975585938,2025-02-03
